DATE,MONTH,TEMP_MAX,TEMP_MIN,TEMP_AVG,PRES_AVG,PRES_MAX,PRES_MIN,HUM_AVG,HUM_MAX,HUM_MIN
2000-10-10,OCTOBER,30.7,22.5,26.6,25.8,27.2,23.6,79.0,97.0,56.0
2000-10-11,OCTOBER,31.1,21.9,26.5,27.2,29.7,25.7,83.0,98.0,64.0
2000-10-12,OCTOBER,28.3,22.9,25.6,28.1,30.7,26.5,89.0,98.0,79.0
2000-10-13,OCTOBER,31.4,22.4,26.9,26.6,28.8,24.9,81.0,95.0,61.0
2000-10-14,OCTOBER,31.8,22.0,26.9,26.5,30.7,24.5,79.0,93.0,59.0
2000-10-15,OCTOBER,31.4,20.6,26.0,24.1,26.4,21.2,75.0,92.0,57.0
2000-10-16,OCTOBER,32.4,17.4,24.9,23.7,28.3,19.4,78.0,98.0,53.0
2000-10-17,OCTOBER,31.8,14.4,23.1,21.6,26.5,16.3,73.0,98.0,48.0
2000-10-18,OCTOBER,31.4,18.0,24.7,23.5,26.0,20.4,77.0,99.0,56.0
2000-10-19,OCTOBER,31.4,17.5,24.45,22.9,26.0,19.4,76.0,98.0,52.0
2000-10-20,OCTOBER,31.9,18.3,25.1,23.8,25.4,20.9,79.0,99.0,52.0
2000-10-21,OCTOBER,33.9,20.6,27.25,26.5,30.7,23.2,81.0,98.0,48.0
2000-10-22,OCTOBER,34.2,21.5,27.85,26.8,29.2,24.0,76.0,98.0,49.0
2000-10-23,OCTOBER,31.2,23.0,27.1,27.0,31.4,23.6,83.0,97.0,65.0
2000-10-24,OCTOBER,32.3,21.4,26.85,24.7,29.2,22.9,77.0,97.0,49.0
2000-10-25,OCTOBER,32.8,18.7,25.75,24.9,27.3,22.3,77.0,99.0,52.0
2000-10-26,OCTOBER,32.3,18.8,25.55,23.2,25.9,20.5,74.0,96.0,48.0
2000-10-27,OCTOBER,33.5,18.6,26.05,24.3,26.3,21.3,77.0,99.0,51.0
2000-10-28,OCTOBER,33.4,19.5,26.45,24.6,26.5,22.1,77.0,97.0,48.0
2000-10-29,OCTOBER,33.5,21.4,27.45,24.7,28.3,23.6,76.0,96.0,47.0
2000-10-30,OCTOBER,33.9,20.2,27.05,24.3,27.1,21.7,76.0,99.0,45.0
2000-10-31,OCTOBER,32.8,20.0,26.4,24.5,27.9,22.8,76.0,97.0,49.0
2000-11-01,NOVEMBER,33.0,20.0,26.5,23.9,27.1,22.0,76.0,97.0,47.0
2000-11-02,NOVEMBER,33.3,20.0,26.65,23.9,26.1,21.2,74.0,96.0,50.0
2000-11-03,NOVEMBER,33.6,18.4,26.0,21.3,25.2,18.9,69.0,89.0,42.0
2000-11-04,NOVEMBER,33.2,18.4,25.8,23.2,29.9,20.4,75.0,94.0,43.0
2000-11-05,NOVEMBER,33.1,21.0,27.05,21.8,25.4,19.9,68.0,86.0,41.0
2000-11-06,NOVEMBER,34.5,20.4,27.45,23.0,25.2,20.8,69.0,93.0,43.0
2000-11-07,NOVEMBER,34.9,20.7,27.8,24.6,27.7,23.1,73.0,95.0,43.0
2000-11-08,NOVEMBER,36.2,20.5,28.35,26.9,29.4,23.4,75.0,98.0,44.0
2000-11-09,NOVEMBER,33.4,22.6,28.0,27.5,30.1,24.8,79.0,98.0,51.0
2000-11-10,NOVEMBER,34.9,23.6,29.25,27.2,30.7,23.9,76.0,98.0,35.0
2000-11-11,NOVEMBER,35.4,20.4,27.9,26.3,29.6,24.5,75.0,98.0,44.0
2000-11-12,NOVEMBER,35.4,21.0,28.2,25.6,27.7,23.3,73.0,97.0,42.0
2000-11-13,NOVEMBER,35.4,22.0,28.7,25.9,29.4,22.3,73.0,97.0,40.0
2000-11-14,NOVEMBER,35.2,20.0,27.6,26.4,31.3,24.0,76.0,97.0,46.0
2000-11-15,NOVEMBER,34.6,19.9,27.25,24.8,28.1,21.9,75.0,97.0,43.0
2000-11-16,NOVEMBER,35.7,20.8,28.25,23.7,28.3,21.4,71.0,99.0,38.0
2000-11-17,NOVEMBER,33.9,17.4,25.65,24.3,26.4,20.1,74.0,98.0,45.0
2000-11-18,NOVEMBER,34.7,21.4,28.05,24.7,28.4,22.9,71.0,97.0,47.0
2000-11-19,NOVEMBER,35.0,19.1,27.05,26.2,30.5,20.9,75.0,98.0,44.0
2000-11-20,NOVEMBER,33.4,22.4,27.9,26.8,28.8,25.3,80.0,97.0,52.0
2000-11-21,NOVEMBER,27.3,20.8,24.05,27.8,26.5,19.1,76.0,98.0,63.0
2000-11-22,NOVEMBER,27.9,17.0,22.45,19.7,22.0,18.3,74.0,93.0,53.0
2000-11-23,NOVEMBER,31.4,18.4,24.9,22.8,25.6,18.8,75.0,90.0,55.0
2000-11-24,NOVEMBER,33.5,20.0,26.75,26.1,29.3,22.8,80.0,99.0,52.0
2000-11-25,NOVEMBER,32.9,21.8,27.35,27.2,28.9,25.3,83.0,96.0,58.0
2000-11-26,NOVEMBER,24.4,22.1,23.25,27.2,30.4,23.9,93.0,97.0,87.0
2000-11-27,NOVEMBER,28.4,21.3,24.85,24.9,27.4,22.3,84.0,97.0,69.0
2000-11-28,NOVEMBER,29.8,20.4,25.1,26.1,29.9,22.8,90.0,98.0,69.0
2000-11-29,NOVEMBER,27.1,20.0,23.55,24.5,26.8,22.9,86.0,97.0,74.0
2000-11-30,NOVEMBER,30.8,17.8,24.3,24.3,30.7,20.3,84.0,98.0,59.0
2000-12-01,DECEMBER,30.3,17.0,23.65,24.2,25.6,20.5,83.0,100.0,60.0
2000-12-02,DECEMBER,29.0,18.3,23.65,22.7,24.8,20.8,81.0,98.0,61.0
2000-12-03,DECEMBER,30.1,11.1,20.6,21.8,24.5,13.1,82.0,98.0,54.0
2000-12-04,DECEMBER,27.9,20.5,24.2,22.8,25.4,20.1,82.0,98.0,67.0
2000-12-05,DECEMBER,27.2,17.3,22.25,20.7,27.7,18.3,80.0,96.0,54.0
2000-12-06,DECEMBER,28.3,13.5,20.9,18.6,23.1,15.1,79.0,97.0,55.0
2000-12-07,DECEMBER,28.4,13.1,20.75,19.8,23.4,14.7,86.0,99.0,55.0
2000-12-08,DECEMBER,28.2,14.0,21.1,19.1,22.5,15.7,81.0,100.0,59.0
2000-12-09,DECEMBER,29.3,12.0,20.65,19.2,24.0,14.0,80.0,98.0,55.0
2000-12-10,DECEMBER,32.1,14.4,23.25,20.2,22.9,16.7,76.0,98.0,41.0
2000-12-11,DECEMBER,33.8,15.0,24.4,20.2,26.7,15.1,72.0,99.0,31.0
2000-12-12,DECEMBER,32.6,21.4,27.0,26.4,29.3,25.1,83.0,99.0,54.0
2000-12-13,DECEMBER,34.1,20.9,27.5,24.7,26.9,23.9,76.0,98.0,47.0
2000-12-14,DECEMBER,33.8,19.9,26.85,24.7,28.1,20.1,77.0,98.0,41.0
2000-12-15,DECEMBER,33.1,22.3,27.7,26.5,29.6,24.1,82.0,99.0,49.0
2000-12-16,DECEMBER,34.5,20.1,27.3,25.2,28.9,23.1,79.0,99.0,46.0
2000-12-17,DECEMBER,27.5,20.6,24.05,23.4,27.7,19.1,84.0,97.0,62.0
2000-12-18,DECEMBER,32.0,18.0,25.0,21.2,26.5,18.4,71.0,87.0,51.0
2000-12-19,DECEMBER,24.0,17.4,20.7,19.5,24.5,14.0,82.0,97.0,65.0
2000-12-20,DECEMBER,26.7,11.9,19.3,14.9,16.5,13.3,70.0,96.0,43.0
2000-12-21,DECEMBER,29.0,13.9,21.45,17.1,20.9,13.4,70.0,86.0,39.0
2000-12-22,DECEMBER,27.1,17.4,22.25,20.9,24.9,18.8,78.0,98.0,61.0
2000-12-23,DECEMBER,28.5,17.5,23.0,20.1,22.1,18.7,75.0,94.0,51.0
2000-12-24,DECEMBER,29.3,15.0,22.15,20.8,24.0,17.3,81.0,99.0,57.0
2000-12-25,DECEMBER,30.4,15.0,22.7,21.1,23.9,16.8,78.0,100.0,48.0
2000-12-26,DECEMBER,32.4,19.6,26.0,22.8,24.3,20.0,76.0,98.0,43.0
2000-12-27,DECEMBER,33.3,20.2,26.75,25.8,27.9,23.6,83.0,99.0,56.0
2000-12-28,DECEMBER,25.0,19.0,22.0,22.8,26.7,17.4,85.0,99.0,74.0
2000-12-29,DECEMBER,25.8,15.4,20.6,18.3,20.5,16.5,78.0,92.0,61.0
2000-12-30,DECEMBER,24.2,16.5,20.35,15.9,18.3,14.0,72.0,86.0,54.0
2000-12-31,DECEMBER,25.8,13.8,19.8,17.4,20.1,16.3,71.0,93.0,52.0
2001-01-01,JANUARY,30.0,17.4,23.7,18.5,20.5,15.7,73.0,90.0,47.0
2001-01-02,JANUARY,29.5,17.7,23.6,19.3,21.1,17.3,73.0,87.0,48.0
2001-01-03,JANUARY,28.2,14.6,21.4,20.4,22.7,16.4,77.0,97.0,58.0
2001-01-04,JANUARY,24.4,11.2,17.8,17.2,21.3,11.9,77.0,94.0,54.0
2001-01-05,JANUARY,26.2,7.2,16.7,13.7,18.3,10.1,75.0,99.0,44.0
2001-01-06,JANUARY,28.5,7.0,17.75,14.5,16.8,9.9,72.0,96.0,39.0
2001-01-07,JANUARY,30.9,11.2,21.05,17.9,20.9,12.4,71.0,96.0,42.0
2001-01-08,JANUARY,31.4,16.3,23.85,21.5,24.7,18.1,80.0,97.0,50.0
2001-01-09,JANUARY,28.4,16.4,22.4,21.2,24.7,19.2,84.0,98.0,60.0
2001-01-10,JANUARY,30.3,16.6,23.45,20.8,21.3,17.4,75.0,95.0,49.0
2001-01-11,JANUARY,32.8,17.2,25.0,21.4,24.7,17.7,72.0,93.0,40.0
2001-01-12,JANUARY,27.0,21.0,24.0,25.2,26.9,23.9,92.0,98.0,73.0
2001-01-13,JANUARY,30.8,20.0,25.4,24.5,27.9,22.4,82.0,97.0,55.0
2001-01-14,JANUARY,31.4,17.7,24.55,22.4,26.8,20.4,78.0,95.0,50.0
2001-01-15,JANUARY,30.8,12.3,21.55,19.0,22.7,14.0,75.0,98.0,42.0
2001-01-16,JANUARY,31.7,15.2,23.45,19.2,21.2,16.5,72.0,96.0,39.0
2001-01-17,JANUARY,33.0,15.5,24.25,18.8,23.1,16.3,73.0,97.0,40.0
2001-01-18,JANUARY,34.8,17.2,26.0,21.5,24.3,18.9,70.0,96.0,37.0
2001-01-19,JANUARY,33.7,18.9,26.3,23.6,26.4,20.3,79.0,98.0,51.0
2001-01-20,JANUARY,24.2,14.0,19.1,17.6,21.4,13.9,73.0,95.0,60.0
2001-01-21,JANUARY,25.4,13.4,19.4,15.3,17.2,13.7,69.0,96.0,44.0
2001-01-22,JANUARY,24.6,13.0,18.8,14.9,16.8,12.8,68.0,91.0,47.0
2001-01-23,JANUARY,25.6,9.3,17.45,15.1,20.9,11.6,71.0,98.0,42.0
2001-01-24,JANUARY,27.5,10.0,18.75,16.0,18.5,12.1,72.0,98.0,49.0
2001-01-25,JANUARY,27.4,9.2,18.3,16.1,20.5,11.5,73.0,98.0,41.0
2001-01-26,JANUARY,29.6,16.3,22.95,16.5,18.7,14.1,67.0,97.0,38.0
2001-01-27,JANUARY,31.4,14.9,23.15,16.4,19.1,12.8,63.0,85.0,30.0
2001-01-28,JANUARY,31.6,17.0,24.3,21.6,23.9,17.6,73.0,89.0,51.0
2001-01-29,JANUARY,35.4,18.6,27.0,22.7,26.9,20.0,69.0,94.0,41.0
2001-01-30,JANUARY,35.4,21.0,28.2,25.2,28.1,23.4,71.0,97.0,44.0
2001-01-31,JANUARY,36.4,22.4,29.4,26.4,28.8,22.3,75.0,97.0,40.0
2001-02-01,FEBRUARY,35.3,22.6,28.95,26.0,28.7,21.3,78.0,95.0,37.0
2001-02-02,FEBRUARY,33.7,21.5,27.6,25.1,26.8,22.9,78.0,96.0,44.0
2001-02-03,FEBRUARY,32.5,21.5,27.0,25.7,28.9,22.1,80.0,97.0,46.0
2001-02-04,FEBRUARY,32.8,20.0,26.4,23.7,27.6,20.3,78.0,95.0,45.0
2001-02-05,FEBRUARY,28.0,21.0,24.5,22.3,24.1,19.6,79.0,93.0,60.0
2001-02-06,FEBRUARY,33.2,19.5,26.35,23.3,25.1,20.1,75.0,96.0,47.0
2001-02-07,FEBRUARY,33.4,19.5,26.45,22.7,24.8,18.9,72.0,95.0,40.0
2001-02-08,FEBRUARY,34.5,20.2,27.35,23.7,26.7,21.2,70.0,97.0,42.0
2001-02-09,FEBRUARY,35.2,21.6,28.4,24.0,26.7,20.4,67.0,96.0,40.0
2001-02-10,FEBRUARY,33.9,20.8,27.35,24.8,27.1,22.3,75.0,98.0,45.0
2001-02-11,FEBRUARY,34.1,20.5,27.3,24.8,28.1,21.9,76.0,97.0,43.0
2001-02-12,FEBRUARY,35.2,20.8,28.0,24.7,28.7,20.9,73.0,97.0,40.0
2001-02-13,FEBRUARY,35.8,20.8,28.3,25.4,28.7,21.9,73.0,97.0,38.0
2001-02-14,FEBRUARY,35.2,21.0,28.1,25.2,28.4,23.2,72.0,97.0,41.0
2001-02-15,FEBRUARY,35.4,21.3,28.35,22.8,28.1,19.9,68.0,97.0,39.0
2001-02-16,FEBRUARY,36.4,20.4,28.4,21.2,24.9,14.9,61.0,97.0,30.0
2001-02-17,FEBRUARY,35.4,18.0,26.7,25.6,29.7,22.4,77.0,98.0,53.0
2001-02-18,FEBRUARY,26.2,20.4,23.3,24.9,27.3,22.7,87.0,98.0,74.0
2001-02-19,FEBRUARY,30.1,18.1,24.1,22.8,24.8,20.7,76.0,96.0,57.0
2001-02-20,FEBRUARY,33.7,19.9,26.8,24.1,27.9,21.3,78.0,98.0,44.0
2001-02-21,FEBRUARY,34.9,20.0,27.45,24.7,28.3,23.1,77.0,98.0,42.0
2001-02-22,FEBRUARY,33.6,20.5,27.05,24.6,26.0,21.9,76.0,97.0,42.0
2001-02-23,FEBRUARY,34.2,20.7,27.45,24.2,26.4,18.9,73.0,97.0,42.0
2001-02-24,FEBRUARY,36.7,20.5,28.6,24.1,28.4,21.2,69.0,98.0,35.0
2001-02-25,FEBRUARY,35.5,22.2,28.85,24.6,26.9,22.3,66.0,97.0,40.0
2001-02-26,FEBRUARY,35.6,20.9,28.25,25.0,28.1,21.7,72.0,98.0,40.0
2001-02-27,FEBRUARY,35.3,20.7,28.0,25.5,28.8,22.9,73.0,96.0,43.0
2001-02-28,FEBRUARY,35.0,20.5,27.75,24.5,28.7,21.6,71.0,96.0,43.0
2001-03-01,MARCH,36.4,20.1,28.25,22.0,25.9,17.3,67.0,95.0,33.0
2001-03-02,MARCH,36.7,20.1,28.4,23.8,26.5,21.3,67.0,96.0,34.0
2001-03-03,MARCH,37.4,22.4,29.9,25.3,28.7,22.8,66.0,89.0,37.0
2001-03-04,MARCH,32.4,22.5,27.45,24.6,29.2,18.3,73.0,91.0,57.0
2001-03-05,MARCH,28.4,19.4,23.9,18.2,20.7,15.2,66.0,85.0,49.0
2001-03-06,MARCH,29.3,16.8,23.05,15.2,17.2,12.4,60.0,88.0,32.0
2001-03-07,MARCH,30.8,10.4,20.6,17.3,20.4,12.4,70.0,98.0,45.0
2001-03-08,MARCH,33.4,16.9,25.15,20.3,24.4,15.9,68.0,89.0,44.0
2001-03-09,MARCH,34.8,16.5,25.65,19.9,23.6,15.9,67.0,89.0,30.0
2001-03-10,MARCH,34.7,17.0,25.85,23.7,25.9,20.0,75.0,95.0,44.0
2001-03-11,MARCH,37.4,20.5,28.95,24.1,27.7,21.3,66.0,92.0,35.0
2001-03-12,MARCH,38.4,23.2,30.8,25.5,29.4,21.6,64.0,94.0,34.0
2001-03-13,MARCH,39.5,22.8,31.15,27.8,30.3,22.8,72.0,98.0,33.0
2001-03-14,MARCH,38.7,23.0,30.85,24.5,29.3,19.4,62.0,98.0,33.0
2001-03-15,MARCH,38.4,22.4,30.4,25.2,27.4,21.9,66.0,93.0,34.0
2001-03-16,MARCH,36.9,23.1,30.0,27.6,30.8,25.1,74.0,92.0,44.0
2001-03-17,MARCH,37.8,23.0,30.4,26.6,28.7,23.4,71.0,94.0,37.0
2001-03-18,MARCH,34.4,21.8,28.1,26.0,28.7,23.7,75.0,96.0,41.0
2001-03-19,MARCH,30.2,19.9,25.05,24.5,26.9,21.6,79.0,98.0,57.0
2001-03-20,MARCH,26.9,19.7,23.3,17.5,21.7,14.7,66.0,88.0,51.0
2001-03-21,MARCH,27.3,11.0,19.15,15.6,20.0,13.6,68.0,93.0,43.0
2001-03-22,MARCH,30.4,8.2,19.3,16.1,20.0,10.5,68.0,96.0,38.0
2001-03-23,MARCH,33.5,17.4,25.45,19.7,23.9,16.3,67.0,98.0,34.0
2001-03-24,MARCH,34.9,18.0,26.45,28.9,23.9,18.7,66.0,90.0,37.0
2001-03-25,MARCH,35.0,18.0,26.5,22.3,26.1,19.4,71.0,96.0,43.0
2001-03-26,MARCH,33.7,18.0,25.85,22.1,24.1,19.9,70.0,96.0,43.0
2001-03-27,MARCH,35.5,20.3,27.9,23.2,26.5,21.4,72.0,96.0,45.0
2001-03-28,MARCH,37.5,20.3,28.9,23.5,24.7,22.1,63.0,94.0,39.0
2001-03-29,MARCH,39.3,21.6,30.45,26.1,28.9,19.7,69.0,93.0,41.0
2001-03-30,MARCH,39.2,17.6,28.4,25.0,32.4,20.3,69.0,96.0,34.0
2001-03-31,MARCH,39.0,22.6,30.8,28.2,30.7,26.3,75.0,97.0,42.0
2001-04-01,APRIL,37.5,21.4,29.45,26.9,32.4,22.8,26.9,97.0,22.8
2001-04-02,APRIL,36.4,20.8,28.6,26.5,30.7,22.1,26.5,97.0,22.1
2001-04-03,APRIL,38.3,22.0,30.15,24.9,27.3,20.9,24.9,97.0,20.9
2001-04-04,APRIL,38.0,22.9,30.45,26.5,29.4,22.4,26.5,97.0,22.4
2001-04-05,APRIL,37.8,21.4,29.6,22.9,26.8,18.5,22.9,97.0,18.5
2001-04-06,APRIL,36.7,21.2,28.95,22.3,25.9,19.2,22.3,97.0,19.2
2001-04-07,APRIL,36.4,21.4,28.9,24.2,28.1,22.0,24.2,97.0,22.0
2001-04-08,APRIL,38.1,22.5,30.3,24.7,28.0,19.2,24.7,97.0,19.2
2001-04-09,APRIL,37.6,22.9,30.25,25.8,29.7,22.3,25.8,97.0,22.3
2001-04-10,APRIL,38.0,22.1,30.05,24.3,29.6,21.2,24.3,97.0,21.2
2001-04-11,APRIL,38.5,19.7,29.1,25.4,28.4,22.0,25.4,97.0,22.0
2001-04-12,APRIL,38.8,23.0,30.9,26.1,31.9,22.4,26.1,97.0,22.4
2001-04-13,APRIL,39.3,23.5,31.4,25.0,28.3,20.7,25.0,97.0,20.7
2001-04-14,APRIL,38.1,22.5,30.3,25.9,28.9,21.7,25.9,97.0,21.7
2001-04-15,APRIL,39.0,22.0,30.5,25.6,29.4,21.3,25.6,97.0,21.3
2001-04-16,APRIL,38.4,21.6,30.0,23.5,26.9,18.1,23.5,97.0,18.1
2001-04-17,APRIL,37.8,21.9,29.85,24.1,28.9,20.1,24.1,97.0,20.1
2001-04-18,APRIL,32.8,23.2,28.0,24.9,28.4,21.3,24.9,97.0,21.3
2001-04-19,APRIL,32.6,19.8,26.2,20.9,22.9,17.6,20.9,97.0,17.6
2001-04-20,APRIL,37.4,18.0,27.7,21.2,23.9,17.2,21.2,97.0,17.2
2001-04-21,APRIL,37.6,21.5,29.55,23.6,25.6,20.0,23.6,97.0,20.0
2001-04-22,APRIL,37.8,21.8,29.8,24.3,26.7,21.7,24.3,97.0,21.7
2001-04-23,APRIL,38.3,22.5,30.4,26.5,29.4,23.2,26.5,97.0,23.2
2001-04-24,APRIL,36.7,23.0,29.85,26.0,28.3,23.1,26.0,97.0,23.1
2001-04-25,APRIL,34.5,23.4,28.95,26.8,29.3,24.0,26.8,97.0,24.0
2001-04-26,APRIL,34.6,21.5,28.05,25.8,29.3,23.9,25.8,97.0,23.9
2001-04-27,APRIL,34.9,22.0,28.45,25.8,29.6,23.2,25.8,97.0,23.2
2001-04-28,APRIL,32.9,19.2,26.05,24.2,25.1,21.5,24.2,97.0,21.5
2001-04-29,APRIL,34.7,18.4,26.55,25.2,30.3,20.8,25.2,97.0,20.8
2001-04-30,APRIL,33.5,18.0,25.75,24.9,27.3,21.1,24.9,97.0,21.1
2001-05-01,MAY,35.5,17.6,26.55,25.1,27.9,20.0,74.0,97.0,44.0
2001-05-02,MAY,36.7,21.0,28.85,26.1,28.4,23.2,73.0,97.0,40.0
2001-05-03,MAY,38.2,23.5,30.85,27.9,30.1,26.1,72.0,96.0,43.0
2001-05-04,MAY,37.6,23.9,30.75,27.3,30.0,23.3,71.0,98.0,42.0
2001-05-05,MAY,35.6,22.8,29.2,24.7,27.1,23.7,68.0,90.0,42.0
2001-05-06,MAY,35.7,22.0,28.85,25.6,28.3,23.6,70.0,90.0,43.0
2001-05-07,MAY,35.6,22.4,29.0,23.7,27.3,19.2,64.0,85.0,42.0
2001-05-08,MAY,35.2,20.7,27.95,23.5,25.4,19.7,66.0,84.0,42.0
2001-05-09,MAY,33.9,22.0,27.95,25.1,28.1,23.6,75.0,94.0,49.0
2001-05-10,MAY,34.4,20.0,27.2,25.2,30.7,21.9,75.0,97.0,51.0
2001-05-11,MAY,34.2,21.0,27.6,24.8,26.8,22.0,72.0,93.0,46.0
2001-05-12,MAY,35.8,22.0,28.9,26.7,28.8,23.3,75.0,98.0,44.0
2001-05-13,MAY,30.5,23.3,26.9,26.3,29.9,22.7,80.0,94.0,63.0
2001-05-14,MAY,33.2,22.5,27.85,26.7,29.2,24.5,77.0,92.0,54.0
2001-05-15,MAY,34.4,22.3,28.35,25.4,28.4,22.9,69.0,93.0,45.0
2001-05-16,MAY,36.7,22.4,29.55,27.1,29.3,22.9,74.0,93.0,44.0
2001-05-17,MAY,37.4,22.0,29.7,27.2,30.7,22.7,70.0,95.0,40.0
2001-05-18,MAY,38.2,23.4,30.8,27.6,32.0,24.3,66.0,94.0,38.0
2001-05-19,MAY,38.9,23.2,31.05,27.9,30.3,23.2,70.0,93.0,35.0
2001-05-20,MAY,38.6,23.8,31.2,28.1,32.5,25.3,69.0,94.0,38.0
2001-05-21,MAY,39.8,23.9,31.85,27.7,30.7,22.7,65.0,94.0,32.0
2001-05-22,MAY,36.8,23.1,29.95,29.2,34.0,25.9,74.0,92.0,45.0
2001-05-23,MAY,34.9,24.5,29.7,30.2,32.0,29.1,77.0,96.0,57.0
2001-05-24,MAY,37.3,24.6,30.95,30.0,32.1,27.7,74.0,96.0,46.0
2001-05-25,MAY,38.3,24.0,31.15,30.0,33.2,28.4,80.0,96.0,45.0
2001-05-26,MAY,32.9,23.3,28.1,28.8,31.6,26.0,77.0,98.0,62.0
2001-05-27,MAY,23.5,20.6,22.05,26.6,28.0,25.1,95.0,98.0,86.0
2001-05-28,MAY,33.0,22.6,27.8,27.7,29.3,25.6,84.0,99.0,54.0
2001-05-29,MAY,32.2,23.0,27.6,29.3,33.6,26.7,83.0,96.0,64.0
2001-05-30,MAY,35.5,22.9,29.2,29.5,32.3,26.7,84.0,96.0,56.0
2001-05-31,MAY,35.2,23.0,29.1,29.5,33.1,26.7,71.0,97.0,54.0
2001-06-01,JUNE,33.4,24.5,28.95,30.0,31.4,27.9,77.0,95.0,63.0
2001-06-02,JUNE,32.9,23.0,27.95,30.0,32.1,25.8,82.0,97.0,60.0
2001-06-03,JUNE,32.0,24.0,28.0,30.0,33.4,26.8,87.0,96.0,66.0
2001-06-04,JUNE,28.6,23.4,26.0,30.5,31.4,28.5,92.0,98.0,79.0
2001-06-05,JUNE,34.8,24.4,29.6,30.9,35.9,27.7,88.0,98.0,51.0
2001-06-06,JUNE,34.6,24.9,29.75,31.4,34.1,22.4,86.0,98.0,46.0
2001-06-07,JUNE,34.7,23.8,29.25,30.2,32.9,28.4,81.0,98.0,59.0
2001-06-08,JUNE,36.4,22.9,29.65,29.9,32.3,27.3,77.0,98.0,52.0
2001-06-09,JUNE,36.1,23.0,29.55,29.0,30.7,27.6,72.0,97.0,48.0
2001-06-10,JUNE,37.2,22.8,30.0,27.5,32.1,26.7,70.0,97.0,47.0
2001-06-11,JUNE,37.0,24.5,30.75,28.3,30.0,25.1,69.0,97.0,42.0
2001-06-12,JUNE,37.4,24.0,30.7,28.7,30.5,26.3,69.0,97.0,44.0
2001-06-13,JUNE,38.9,25.2,32.05,28.2,32.0,25.3,66.0,96.0,38.0
2001-06-14,JUNE,39.1,22.4,30.75,25.6,30.5,22.0,64.0,97.0,32.0
2001-06-15,JUNE,38.4,23.5,30.95,25.6,29.4,21.3,63.0,92.0,33.0
2001-06-16,JUNE,35.8,23.7,29.75,28.4,31.2,26.7,70.0,94.0,48.0
2001-06-17,JUNE,36.5,24.9,30.7,28.5,30.4,22.7,78.0,94.0,49.0
2001-06-18,JUNE,36.7,24.1,30.4,28.3,30.8,24.1,73.0,97.0,46.0
2001-06-19,JUNE,36.7,24.0,30.35,27.9,30.8,24.3,76.0,96.0,41.0
2001-06-20,JUNE,36.2,23.0,29.6,27.6,30.0,24.0,71.0,95.0,42.0
2001-06-21,JUNE,36.8,22.4,29.6,27.7,34.7,25.2,74.0,97.0,43.0
2001-06-22,JUNE,36.5,21.3,28.9,26.9,31.2,24.0,80.0,98.0,48.0
2001-06-23,JUNE,36.7,22.5,29.6,28.2,33.9,24.9,79.0,95.0,45.0
2001-06-24,JUNE,36.4,22.9,29.65,28.9,31.4,26.5,74.0,97.0,46.0
2001-06-25,JUNE,36.7,23.5,30.1,27.4,33.6,23.4,74.0,94.0,42.0
2001-06-26,JUNE,34.6,22.8,28.7,29.7,33.1,26.3,85.0,98.0,52.0
2001-06-27,JUNE,36.6,21.6,29.1,29.3,33.3,25.7,83.0,99.0,46.0
2001-06-28,JUNE,34.6,22.6,28.6,29.7,32.4,25.6,81.0,97.0,57.0
2001-06-29,JUNE,34.7,24.5,29.6,30.1,31.7,28.8,80.0,98.0,58.0
2001-06-30,JUNE,35.2,21.0,28.1,29.1,33.1,25.3,84.0,98.0,56.0
2001-07-01,JULY,33.5,23.6,28.55,28.1,32.0,24.5,85.0,97.0,56.0
2001-07-02,JULY,33.6,22.9,28.25,28.6,32.9,26.1,81.0,95.0,54.0
2001-07-03,JULY,34.6,23.7,29.15,29.8,32.1,27.1,80.0,97.0,52.0
2001-07-04,JULY,35.6,23.8,29.7,28.9,32.4,25.9,81.0,98.0,51.0
2001-07-05,JULY,34.4,22.6,28.5,28.9,33.2,22.9,81.0,98.0,57.0
2001-07-06,JULY,35.1,24.0,29.55,30.6,32.8,24.5,81.0,99.0,55.0
2001-07-07,JULY,34.2,24.5,29.35,30.0,32.3,27.4,79.0,98.0,52.0
2001-07-08,JULY,34.2,23.2,28.7,28.7,32.0,26.0,83.0,98.0,53.0
2001-07-09,JULY,34.6,21.5,28.05,28.7,31.4,25.1,79.0,98.0,56.0
2001-07-10,JULY,35.3,21.4,28.35,26.4,31.3,25.2,74.0,98.0,47.0
2001-07-11,JULY,36.0,22.5,29.25,28.0,30.9,26.0,76.0,97.0,48.0
2001-07-12,JULY,35.6,22.6,29.1,28.9,31.6,26.7,80.0,98.0,52.0
2001-07-13,JULY,33.1,23.4,28.25,29.8,33.7,27.6,88.0,99.0,63.0
2001-07-14,JULY,34.9,22.8,28.85,29.3,32.3,26.8,76.0,97.0,50.0
2001-07-15,JULY,35.2,23.1,29.15,28.5,30.1,26.5,75.0,97.0,50.0
2001-07-16,JULY,36.0,23.5,29.75,29.4,34.4,26.8,75.0,95.0,48.0
2001-07-17,JULY,36.2,23.5,29.85,29.1,33.4,26.7,84.0,98.0,52.0
2001-07-18,JULY,35.2,21.9,28.55,30.4,34.7,28.6,88.0,98.0,61.0
2001-07-19,JULY,34.4,22.3,28.35,29.3,33.3,26.7,83.0,99.0,57.0
2001-07-20,JULY,35.7,22.9,29.3,29.4,32.3,27.6,78.0,98.0,49.0
